# step energy mass x-momentum y-momentum z-momentum 
5456 8.2717707e+01 5.2955725e-03 1.9880525e-01 2.1605917e-02 0.0000000e+00
5457 8.2581325e+01 5.2868571e-03 1.9846589e-01 2.1567676e-02 0.0000000e+00
5458 8.2439536e+01 5.2781591e-03 1.9812443e-01 2.1532734e-02 0.0000000e+00
5459 8.2303712e+01 5.2694795e-03 1.9778499e-01 2.1496606e-02 0.0000000e+00
5460 8.2164164e+01 5.2608092e-03 1.9744524e-01 2.1460394e-02 0.0000000e+00
5461 8.2027065e+01 5.2521586e-03 1.9710730e-01 2.1422825e-02 0.0000000e+00
5462 8.1890096e+01 5.2435215e-03 1.9677044e-01 2.1385556e-02 0.0000000e+00
5463 8.1753922e+01 5.2349014e-03 1.9643427e-01 2.1349150e-02 0.0000000e+00
5464 8.1615399e+01 5.2262920e-03 1.9609681e-01 2.1314628e-02 0.0000000e+00
5465 8.1477366e+01 5.2176974e-03 1.9576130e-01 2.1278914e-02 0.0000000e+00
5466 8.1344089e+01 5.2091214e-03 1.9542701e-01 2.1241315e-02 0.0000000e+00
5467 8.1206057e+01 5.2005546e-03 1.9509186e-01 2.1206309e-02 0.0000000e+00
5468 8.1070166e+01 5.1920188e-03 1.9475894e-01 2.1170428e-02 0.0000000e+00
5469 8.0934141e+01 5.1834902e-03 1.9442397e-01 2.1136790e-02 0.0000000e+00
5470 8.0797751e+01 5.1749791e-03 1.9409350e-01 2.1095320e-02 0.0000000e+00
5471 8.0663885e+01 5.1664828e-03 1.9376071e-01 2.1061862e-02 0.0000000e+00
5472 8.0526947e+01 5.1580012e-03 1.9343040e-01 2.1027153e-02 0.0000000e+00
5473 8.0391577e+01 5.1495311e-03 1.9309806e-01 2.0994613e-02 0.0000000e+00
5474 8.0257947e+01 5.1410772e-03 1.9277004e-01 2.0956546e-02 0.0000000e+00
5475 8.0122504e+01 5.1326386e-03 1.9244060e-01 2.0919193e-02 0.0000000e+00
5476 7.9987607e+01 5.1242125e-03 1.9211158e-01 2.0884197e-02 0.0000000e+00
5477 7.9852535e+01 5.1157992e-03 1.9178517e-01 2.0848852e-02 0.0000000e+00
5478 7.9720273e+01 5.1074088e-03 1.9145684e-01 2.0814485e-02 0.0000000e+00
5479 7.9584224e+01 5.0990328e-03 1.9112979e-01 2.0780480e-02 0.0000000e+00
5480 7.9449944e+01 5.0906700e-03 1.9080449e-01 2.0743888e-02 0.0000000e+00
5481 7.9318141e+01 5.0823286e-03 1.9047942e-01 2.0710338e-02 0.0000000e+00
5482 7.9185168e+01 5.0739971e-03 1.9015651e-01 2.0669366e-02 0.0000000e+00
5483 7.9049400e+01 5.0656856e-03 1.8983277e-01 2.0636124e-02 0.0000000e+00
5484 7.8918164e+01 5.0573938e-03 1.8951055e-01 2.0602197e-02 0.0000000e+00
5485 7.8785238e+01 5.0491173e-03 1.8918721e-01 2.0569308e-02 0.0000000e+00
5486 7.8652411e+01 5.0408607e-03 1.8886616e-01 2.0534870e-02 0.0000000e+00
5487 7.8522525e+01 5.0326292e-03 1.8854733e-01 2.0497243e-02 0.0000000e+00
5488 7.8387157e+01 5.0244053e-03 1.8822560e-01 2.0463619e-02 0.0000000e+00
5489 7.8256351e+01 5.0162082e-03 1.8790693e-01 2.0429912e-02 0.0000000e+00
5490 7.8123706e+01 5.0080259e-03 1.8758866e-01 2.0393923e-02 0.0000000e+00
5491 7.7994697e+01 4.9998673e-03 1.8727184e-01 2.0359950e-02 0.0000000e+00
5492 7.7864217e+01 4.9917176e-03 1.8695435e-01 2.0325831e-02 0.0000000e+00
5493 7.7731759e+01 4.9835898e-03 1.8663811e-01 2.0289835e-02 0.0000000e+00
5494 7.7602992e+01 4.9754824e-03 1.8632403e-01 2.0256990e-02 0.0000000e+00
5495 7.7470669e+01 4.9673878e-03 1.8601157e-01 2.0222399e-02 0.0000000e+00
5496 7.7341794e+01 4.9593131e-03 1.8569730e-01 2.0188385e-02 0.0000000e+00
5497 7.7210082e+01 4.9512578e-03 1.8538677e-01 2.0152466e-02 0.0000000e+00
5498 7.7081571e+01 4.9432152e-03 1.8507710e-01 2.0120418e-02 0.0000000e+00
5499 7.6955338e+01 4.9351989e-03 1.8476835e-01 2.0084493e-02 0.0000000e+00
5500 7.6823403e+01 4.9271854e-03 1.8446193e-01 2.0050699e-02 0.0000000e+00
5501 7.6698450e+01 4.9191958e-03 1.8415321e-01 2.0017045e-02 0.0000000e+00
5502 7.6567865e+01 4.9112155e-03 1.8384819e-01 1.9982656e-02 0.0000000e+00
5503 7.6439121e+01 4.9032529e-03 1.8354257e-01 1.9950174e-02 0.0000000e+00
5504 7.6311884e+01 4.8953020e-03 1.8323875e-01 1.9917028e-02 0.0000000e+00
5505 7.6187125e+01 4.8873654e-03 1.8293456e-01 1.9883485e-02 0.0000000e+00
5506 7.6055132e+01 4.8794397e-03 1.8263448e-01 1.9848341e-02 0.0000000e+00
5507 7.5932880e+01 4.8715349e-03 1.8233153e-01 1.9815495e-02 0.0000000e+00
5508 7.5804435e+01 4.8636393e-03 1.8203233e-01 1.9781908e-02 0.0000000e+00
5509 7.5677876e+01 4.8557606e-03 1.8173237e-01 1.9749652e-02 0.0000000e+00
5510 7.5551948e+01 4.8478870e-03 1.8143390e-01 1.9713535e-02 0.0000000e+00
5511 7.5426610e+01 4.8400371e-03 1.8113602e-01 1.9682600e-02 0.0000000e+00
5512 7.5301104e+01 4.8321983e-03 1.8083946e-01 1.9652934e-02 0.0000000e+00
5513 7.5175434e+01 4.8243686e-03 1.8054409e-01 1.9616161e-02 0.0000000e+00
5514 7.5047727e+01 4.8165545e-03 1.8024683e-01 1.9587108e-02 0.0000000e+00
5515 7.4927174e+01 4.8087585e-03 1.7995305e-01 1.9549856e-02 0.0000000e+00
5516 7.4801386e+01 4.8009690e-03 1.7965988e-01 1.9519499e-02 0.0000000e+00
5517 7.4675298e+01 4.7931906e-03 1.7936685e-01 1.9487182e-02 0.0000000e+00
5518 7.4551458e+01 4.7854267e-03 1.7907613e-01 1.9453467e-02 0.0000000e+00
5519 7.4427925e+01 4.7776766e-03 1.7878496e-01 1.9419779e-02 0.0000000e+00
5520 7.4305385e+01 4.7699468e-03 1.7849497e-01 1.9389403e-02 0.0000000e+00
5521 7.4180555e+01 4.7622185e-03 1.7820539e-01 1.9355244e-02 0.0000000e+00
5522 7.4058048e+01 4.7545088e-03 1.7791586e-01 1.9324992e-02 0.0000000e+00
5523 7.3934537e+01 4.7468081e-03 1.7762933e-01 1.9290350e-02 0.0000000e+00
5524 7.3811420e+01 4.7391248e-03 1.7734079e-01 1.9260603e-02 0.0000000e+00
5525 7.3689685e+01 4.7314487e-03 1.7705473e-01 1.9226548e-02 0.0000000e+00
5526 7.3568714e+01 4.7237923e-03 1.7676989e-01 1.9193003e-02 0.0000000e+00
5527 7.3443854e+01 4.7161415e-03 1.7648329e-01 1.9163119e-02 0.0000000e+00
5528 7.3323268e+01 4.7085070e-03 1.7619651e-01 1.9136229e-02 0.0000000e+00
5529 7.3203354e+01 4.7008867e-03 1.7591424e-01 1.9095595e-02 0.0000000e+00
5530 7.3077163e+01 4.6932696e-03 1.7562900e-01 1.9069379e-02 0.0000000e+00
5531 7.2958301e+01 4.6856754e-03 1.7534636e-01 1.9035453e-02 0.0000000e+00
5532 7.2839063e+01 4.6780934e-03 1.7506234e-01 1.9005779e-02 0.0000000e+00
5533 7.2716946e+01 4.6705135e-03 1.7478026e-01 1.8972067e-02 0.0000000e+00
5534 7.2596904e+01 4.6629508e-03 1.7449544e-01 1.8943359e-02 0.0000000e+00
5535 7.2473104e+01 4.6554062e-03 1.7421701e-01 1.8911808e-02 0.0000000e+00
5536 7.2356871e+01 4.6478720e-03 1.7393424e-01 1.8880397e-02 0.0000000e+00
5537 7.2236043e+01 4.6403451e-03 1.7365217e-01 1.8848035e-02 0.0000000e+00
5538 7.2113626e+01 4.6328299e-03 1.7337522e-01 1.8814644e-02 0.0000000e+00
5539 7.1995790e+01 4.6253360e-03 1.7309535e-01 1.8786328e-02 0.0000000e+00
5540 7.1877969e+01 4.6178495e-03 1.7281428e-01 1.8753969e-02 0.0000000e+00
5541 7.1755407e+01 4.6103728e-03 1.7253458e-01 1.8724265e-02 0.0000000e+00
5542 7.1637155e+01 4.6029081e-03 1.7225786e-01 1.8690284e-02 0.0000000e+00
5543 7.1520193e+01 4.5954608e-03 1.7197857e-01 1.8658496e-02 0.0000000e+00
5544 7.1399274e+01 4.5880205e-03 1.7170126e-01 1.8627739e-02 0.0000000e+00
5545 7.1280323e+01 4.5805932e-03 1.7142354e-01 1.8596282e-02 0.0000000e+00
5546 7.1162681e+01 4.5731830e-03 1.7114648e-01 1.8567221e-02 0.0000000e+00
5547 7.1045936e+01 4.5657819e-03 1.7087059e-01 1.8536368e-02 0.0000000e+00
5548 7.0926354e+01 4.5583862e-03 1.7059463e-01 1.8502396e-02 0.0000000e+00
5549 7.0808492e+01 4.5510053e-03 1.7031793e-01 1.8475508e-02 0.0000000e+00
5550 7.0690595e+01 4.5436392e-03 1.7004276e-01 1.8445787e-02 0.0000000e+00
5551 7.0573575e+01 4.5362889e-03 1.6976895e-01 1.8413267e-02 0.0000000e+00
5552 7.0457266e+01 4.5289462e-03 1.6949451e-01 1.8381929e-02 0.0000000e+00
5553 7.0340887e+01 4.5216116e-03 1.6921923e-01 1.8353992e-02 0.0000000e+00
5554 7.0222793e+01 4.5142959e-03 1.6894625e-01 1.8322820e-02 0.0000000e+00
5555 7.0107377e+01 4.5069846e-03 1.6867407e-01 1.8291807e-02 0.0000000e+00
5556 6.9990123e+01 4.4996905e-03 1.6840062e-01 1.8259818e-02 0.0000000e+00
5557 6.9873989e+01 4.4924091e-03 1.6812808e-01 1.8231944e-02 0.0000000e+00
5558 6.9759014e+01 4.4851387e-03 1.6785702e-01 1.8202228e-02 0.0000000e+00
5559 6.9643065e+01 4.4778775e-03 1.6758441e-01 1.8168842e-02 0.0000000e+00
5560 6.9525941e+01 4.4706293e-03 1.6731339e-01 1.8141755e-02 0.0000000e+00
5561 6.9411278e+01 4.4633960e-03 1.6704473e-01 1.8109524e-02 0.0000000e+00
5562 6.9296324e+01 4.4561705e-03 1.6677248e-01 1.8078471e-02 0.0000000e+00
5563 6.9182055e+01 4.4489590e-03 1.6650292e-01 1.8051482e-02 0.0000000e+00
5564 6.9064731e+01 4.4417515e-03 1.6623294e-01 1.8019825e-02 0.0000000e+00
5565 6.8953010e+01 4.4345673e-03 1.6596438e-01 1.7990937e-02 0.0000000e+00
5566 6.8838072e+01 4.4273890e-03 1.6569619e-01 1.7959886e-02 0.0000000e+00
5567 6.8722062e+01 4.4202212e-03 1.6542682e-01 1.7931149e-02 0.0000000e+00
5568 6.8606453e+01 4.4130646e-03 1.6515910e-01 1.7902292e-02 0.0000000e+00
5569 6.8495525e+01 4.4059242e-03 1.6489267e-01 1.7873711e-02 0.0000000e+00
5570 6.8382085e+01 4.3987941e-03 1.6462528e-01 1.7842451e-02 0.0000000e+00
5571 6.8267112e+01 4.3916686e-03 1.6435931e-01 1.7810305e-02 0.0000000e+00
5572 6.8155728e+01 4.3845644e-03 1.6409255e-01 1.7783573e-02 0.0000000e+00
5573 6.8041723e+01 4.3774660e-03 1.6382502e-01 1.7755802e-02 0.0000000e+00
5574 6.7926634e+01 4.3703750e-03 1.6356205e-01 1.7721692e-02 0.0000000e+00
5575 6.7816297e+01 4.3633032e-03 1.6329554e-01 1.7694384e-02 0.0000000e+00
5576 6.7703036e+01 4.3562442e-03 1.6303223e-01 1.7664438e-02 0.0000000e+00
5577 6.7589139e+01 4.3491879e-03 1.6276707e-01 1.7637704e-02 0.0000000e+00
5578 6.7478686e+01 4.3421495e-03 1.6250338e-01 1.7607273e-02 0.0000000e+00
5579 6.7364445e+01 4.3351214e-03 1.6224039e-01 1.7577333e-02 0.0000000e+00
5580 6.7256314e+01 4.3281019e-03 1.6197767e-01 1.7546958e-02 0.0000000e+00
5581 6.7141690e+01 4.3210967e-03 1.6171426e-01 1.7518521e-02 0.0000000e+00
5582 6.7027461e+01 4.3140945e-03 1.6145282e-01 1.7488213e-02 0.0000000e+00
5583 6.6918290e+01 4.3071117e-03 1.6119034e-01 1.7458998e-02 0.0000000e+00
5584 6.6807718e+01 4.3001409e-03 1.6092763e-01 1.7436104e-02 0.0000000e+00
5585 6.6696494e+01 4.2931793e-03 1.6066984e-01 1.7402105e-02 0.0000000e+00
5586 6.6585919e+01 4.2862320e-03 1.6040951e-01 1.7373235e-02 0.0000000e+00
5587 6.6473849e+01 4.2792882e-03 1.6014722e-01 1.7344898e-02 0.0000000e+00
5588 6.6362455e+01 4.2723629e-03 1.5988704e-01 1.7320430e-02 0.0000000e+00
5589 6.6252441e+01 4.2654386e-03 1.5962861e-01 1.7286884e-02 0.0000000e+00
5590 6.6143646e+01 4.2585365e-03 1.5936941e-01 1.7258378e-02 0.0000000e+00
5591 6.6033078e+01 4.2516411e-03 1.5911069e-01 1.7230296e-02 0.0000000e+00
5592 6.5922550e+01 4.2447565e-03 1.5885244e-01 1.7201250e-02 0.0000000e+00
5593 6.5813981e+01 4.2378834e-03 1.5859473e-01 1.7174753e-02 0.0000000e+00
5594 6.5703437e+01 4.2310257e-03 1.5833836e-01 1.7148059e-02 0.0000000e+00
5595 6.5595080e+01 4.2241697e-03 1.5808000e-01 1.7117683e-02 0.0000000e+00
5596 6.5486117e+01 4.2173309e-03 1.5782348e-01 1.7088799e-02 0.0000000e+00
5597 6.5373741e+01 4.2105017e-03 1.5756777e-01 1.7060967e-02 0.0000000e+00
5598 6.5268033e+01 4.2036870e-03 1.5731299e-01 1.7031522e-02 0.0000000e+00
5599 6.5156607e+01 4.1968760e-03 1.5705563e-01 1.7004626e-02 0.0000000e+00
5600 6.5049163e+01 4.1900788e-03 1.5680156e-01 1.6975019e-02 0.0000000e+00
5601 6.4941048e+01 4.1832945e-03 1.5654670e-01 1.6946196e-02 0.0000000e+00
5602 6.4832523e+01 4.1765208e-03 1.5629257e-01 1.6915326e-02 0.0000000e+00
5603 6.4724310e+01 4.1697566e-03 1.5603765e-01 1.6892867e-02 0.0000000e+00
5604 6.4616481e+01 4.1630058e-03 1.5578322e-01 1.6868228e-02 0.0000000e+00
5605 6.4506245e+01 4.1562639e-03 1.5553338e-01 1.6837486e-02 0.0000000e+00
5606 6.4402721e+01 4.1495348e-03 1.5527957e-01 1.6807242e-02 0.0000000e+00
5607 6.4294798e+01 4.1428118e-03 1.5502633e-01 1.6779007e-02 0.0000000e+00
5608 6.4185497e+01 4.1361047e-03 1.5477460e-01 1.6752317e-02 0.0000000e+00
5609 6.4078338e+01 4.1294075e-03 1.5452303e-01 1.6724126e-02 0.0000000e+00
5610 6.3971568e+01 4.1227201e-03 1.5427181e-01 1.6696338e-02 0.0000000e+00
5611 6.3864209e+01 4.1160430e-03 1.5402148e-01 1.6669081e-02 0.0000000e+00
5612 6.3758135e+01 4.1093760e-03 1.5377032e-01 1.6641217e-02 0.0000000e+00
5613 6.3652722e+01 4.1027232e-03 1.5352027e-01 1.6609248e-02 0.0000000e+00
5614 6.3543617e+01 4.0960756e-03 1.5327104e-01 1.6582761e-02 0.0000000e+00
5615 6.3439195e+01 4.0894457e-03 1.5301993e-01 1.6560732e-02 0.0000000e+00
5616 6.3332733e+01 4.0828215e-03 1.5277319e-01 1.6533343e-02 0.0000000e+00
5617 6.3228398e+01 4.0762111e-03 1.5252436e-01 1.6501812e-02 0.0000000e+00
5618 6.3121832e+01 4.0696060e-03 1.5227627e-01 1.6476046e-02 0.0000000e+00
5619 6.3016662e+01 4.0630161e-03 1.5202736e-01 1.6449340e-02 0.0000000e+00
5620 6.2910278e+01 4.0564348e-03 1.5177898e-01 1.6423260e-02 0.0000000e+00
5621 6.2807526e+01 4.0498695e-03 1.5153472e-01 1.6393791e-02 0.0000000e+00
5622 6.2700024e+01 4.0433071e-03 1.5128724e-01 1.6366165e-02 0.0000000e+00
5623 6.2594641e+01 4.0367585e-03 1.5104063e-01 1.6339191e-02 0.0000000e+00
5624 6.2491667e+01 4.0302262e-03 1.5079548e-01 1.6309779e-02 0.0000000e+00
5625 6.2387077e+01 4.0236936e-03 1.5054743e-01 1.6287466e-02 0.0000000e+00
5626 6.2282667e+01 4.0171740e-03 1.5030457e-01 1.6261772e-02 0.0000000e+00
5627 6.2181631e+01 4.0106758e-03 1.5005806e-01 1.6231653e-02 0.0000000e+00
5628 6.2074090e+01 4.0041764e-03 1.4981533e-01 1.6204809e-02 0.0000000e+00
5629 6.1969637e+01 3.9976872e-03 1.4956943e-01 1.6179050e-02 0.0000000e+00
5630 6.1864935e+01 3.9912148e-03 1.4932702e-01 1.6147680e-02 0.0000000e+00
5631 6.1764209e+01 3.9847478e-03 1.4908291e-01 1.6123317e-02 0.0000000e+00
5632 6.1659059e+01 3.9782974e-03 1.4883982e-01 1.6093843e-02 0.0000000e+00
5633 6.1555425e+01 3.9718545e-03 1.4859897e-01 1.6067856e-02 0.0000000e+00
5634 6.1453417e+01 3.9654209e-03 1.4835638e-01 1.6042457e-02 0.0000000e+00
5635 6.1347541e+01 3.9589953e-03 1.4811269e-01 1.6018074e-02 0.0000000e+00
5636 6.1249026e+01 3.9525866e-03 1.4787193e-01 1.5987390e-02 0.0000000e+00
5637 6.1143805e+01 3.9461818e-03 1.4763042e-01 1.5962580e-02 0.0000000e+00
5638 6.1041778e+01 3.9397928e-03 1.4739171e-01 1.5935786e-02 0.0000000e+00
5639 6.0939375e+01 3.9334066e-03 1.4714851e-01 1.5910486e-02 0.0000000e+00
5640 6.0838257e+01 3.9270368e-03 1.4690987e-01 1.5884592e-02 0.0000000e+00
5641 6.0737288e+01 3.9206782e-03 1.4666998e-01 1.5855576e-02 0.0000000e+00
5642 6.0635485e+01 3.9143223e-03 1.4642947e-01 1.5832770e-02 0.0000000e+00
5643 6.0532169e+01 3.9079866e-03 1.4619218e-01 1.5803546e-02 0.0000000e+00
5644 6.0430840e+01 3.9016530e-03 1.4595413e-01 1.5779449e-02 0.0000000e+00
5645 6.0329520e+01 3.8953328e-03 1.4571348e-01 1.5753196e-02 0.0000000e+00
5646 6.0227427e+01 3.8890233e-03 1.4547730e-01 1.5724613e-02 0.0000000e+00
5647 6.0128665e+01 3.8827229e-03 1.4524038e-01 1.5697116e-02 0.0000000e+00
5648 6.0025899e+01 3.8764326e-03 1.4500195e-01 1.5672564e-02 0.0000000e+00
5649 5.9925846e+01 3.8701553e-03 1.4476607e-01 1.5647178e-02 0.0000000e+00
5650 5.9824231e+01 3.8638863e-03 1.4453015e-01 1.5621174e-02 0.0000000e+00
5651 5.9723925e+01 3.8576244e-03 1.4429180e-01 1.5596292e-02 0.0000000e+00
5652 5.9625006e+01 3.8513759e-03 1.4405695e-01 1.5567396e-02 0.0000000e+00
5653 5.9526201e+01 3.8451358e-03 1.4382279e-01 1.5541694e-02 0.0000000e+00
5654 5.9424435e+01 3.8389060e-03 1.4358712e-01 1.5515516e-02 0.0000000e+00
5655 5.9324539e+01 3.8326876e-03 1.4335238e-01 1.5492011e-02 0.0000000e+00
5656 5.9225595e+01 3.8264797e-03 1.4311850e-01 1.5464771e-02 0.0000000e+00
5657 5.9125740e+01 3.8202791e-03 1.4288489e-01 1.5440244e-02 0.0000000e+00
5658 5.9025065e+01 3.8140913e-03 1.4265091e-01 1.5414243e-02 0.0000000e+00
5659 5.8927622e+01 3.8079136e-03 1.4241759e-01 1.5388047e-02 0.0000000e+00
5660 5.8827422e+01 3.8017425e-03 1.4218466e-01 1.5362384e-02 0.0000000e+00
5661 5.8728206e+01 3.7955843e-03 1.4195318e-01 1.5335852e-02 0.0000000e+00
5662 5.8631899e+01 3.7894349e-03 1.4171942e-01 1.5312034e-02 0.0000000e+00
5663 5.8533022e+01 3.7832963e-03 1.4148927e-01 1.5285273e-02 0.0000000e+00
5664 5.8433066e+01 3.7771671e-03 1.4125755e-01 1.5261881e-02 0.0000000e+00
5665 5.8338032e+01 3.7710483e-03 1.4102617e-01 1.5235978e-02 0.0000000e+00
5666 5.8237831e+01 3.7649392e-03 1.4079501e-01 1.5209919e-02 0.0000000e+00
5667 5.8139918e+01 3.7588379e-03 1.4056507e-01 1.5185908e-02 0.0000000e+00
5668 5.8042435e+01 3.7527485e-03 1.4033474e-01 1.5159049e-02 0.0000000e+00
5669 5.7944802e+01 3.7466686e-03 1.4010509e-01 1.5137143e-02 0.0000000e+00
5670 5.7847245e+01 3.7405988e-03 1.3987635e-01 1.5109931e-02 0.0000000e+00
5671 5.7751101e+01 3.7345411e-03 1.3964821e-01 1.5083921e-02 0.0000000e+00
5672 5.7652944e+01 3.7284870e-03 1.3941861e-01 1.5059747e-02 0.0000000e+00
5673 5.7555267e+01 3.7224507e-03 1.3919092e-01 1.5033512e-02 0.0000000e+00
5674 5.7459473e+01 3.7164169e-03 1.3896310e-01 1.5010187e-02 0.0000000e+00
5675 5.7362109e+01 3.7103949e-03 1.3873536e-01 1.4986632e-02 0.0000000e+00
5676 5.7266996e+01 3.7043832e-03 1.3850769e-01 1.4958612e-02 0.0000000e+00
5677 5.7170774e+01 3.6983811e-03 1.3828091e-01 1.4934854e-02 0.0000000e+00
5678 5.7072177e+01 3.6923895e-03 1.3805560e-01 1.4909274e-02 0.0000000e+00
5679 5.6978152e+01 3.6864083e-03 1.3782837e-01 1.4885463e-02 0.0000000e+00
5680 5.6880961e+01 3.6804335e-03 1.3760314e-01 1.4856941e-02 0.0000000e+00
5681 5.6785105e+01 3.6744703e-03 1.3737795e-01 1.4835074e-02 0.0000000e+00
5682 5.6689833e+01 3.6685180e-03 1.3715289e-01 1.4810352e-02 0.0000000e+00
5683 5.6593425e+01 3.6625705e-03 1.3692667e-01 1.4787321e-02 0.0000000e+00
5684 5.6499879e+01 3.6566401e-03 1.3670326e-01 1.4761381e-02 0.0000000e+00
5685 5.6404783e+01 3.6507148e-03 1.3647983e-01 1.4736933e-02 0.0000000e+00
5686 5.6309987e+01 3.6448010e-03 1.3625632e-01 1.4712865e-02 0.0000000e+00
5687 5.6214094e+01 3.6388911e-03 1.3603229e-01 1.4685200e-02 0.0000000e+00
5688 5.6119454e+01 3.6329957e-03 1.3580910e-01 1.4664776e-02 0.0000000e+00
5689 5.6025864e+01 3.6271083e-03 1.3558700e-01 1.4638489e-02 0.0000000e+00
5690 5.5931195e+01 3.6212347e-03 1.3536446e-01 1.4613752e-02 0.0000000e+00
5691 5.5834784e+01 3.6153645e-03 1.3514249e-01 1.4590944e-02 0.0000000e+00
5692 5.5744240e+01 3.6095066e-03 1.3492102e-01 1.4568343e-02 0.0000000e+00
5693 5.5649393e+01 3.6036584e-03 1.3469996e-01 1.4540670e-02 0.0000000e+00
5694 5.5554183e+01 3.5978155e-03 1.3447811e-01 1.4517217e-02 0.0000000e+00
5695 5.5461015e+01 3.5919883e-03 1.3425755e-01 1.4491514e-02 0.0000000e+00
5696 5.5368861e+01 3.5861684e-03 1.3403780e-01 1.4468809e-02 0.0000000e+00
5697 5.5273611e+01 3.5803576e-03 1.3381783e-01 1.4443879e-02 0.0000000e+00
5698 5.5180775e+01 3.5745538e-03 1.3359770e-01 1.4421063e-02 0.0000000e+00
5699 5.5089623e+01 3.5687589e-03 1.3337756e-01 1.4397741e-02 0.0000000e+00
5700 5.4995296e+01 3.5629811e-03 1.3316090e-01 1.4369811e-02 0.0000000e+00
5701 5.4901846e+01 3.5572048e-03 1.3294085e-01 1.4348173e-02 0.0000000e+00
5702 5.4811252e+01 3.5514416e-03 1.3272345e-01 1.4324922e-02 0.0000000e+00
5703 5.4716635e+01 3.5456854e-03 1.3250496e-01 1.4299324e-02 0.0000000e+00
5704 5.4627603e+01 3.5399412e-03 1.3228784e-01 1.4275263e-02 0.0000000e+00
5705 5.4533118e+01 3.5342027e-03 1.3206987e-01 1.4253894e-02 0.0000000e+00
5706 5.4441502e+01 3.5284795e-03 1.3185335e-01 1.4230647e-02 0.0000000e+00
5707 5.4348262e+01 3.5227609e-03 1.3163782e-01 1.4207598e-02 0.0000000e+00
5708 5.4257830e+01 3.5170527e-03 1.3142048e-01 1.4181668e-02 0.0000000e+00
5709 5.4166509e+01 3.5113551e-03 1.3120545e-01 1.4157718e-02 0.0000000e+00
5710 5.4073794e+01 3.5056580e-03 1.3098891e-01 1.4133455e-02 0.0000000e+00
5711 5.3985577e+01 3.4999819e-03 1.3077390e-01 1.4114192e-02 0.0000000e+00
5712 5.3893100e+01 3.4943147e-03 1.3055969e-01 1.4090136e-02 0.0000000e+00
5713 5.3801347e+01 3.4886497e-03 1.3034490e-01 1.4063779e-02 0.0000000e+00
5714 5.3709775e+01 3.4829963e-03 1.3013024e-01 1.4040361e-02 0.0000000e+00
5715 5.3620359e+01 3.4773543e-03 1.2991728e-01 1.4016149e-02 0.0000000e+00
5716 5.3529513e+01 3.4717196e-03 1.2970303e-01 1.3992513e-02 0.0000000e+00
5717 5.3438886e+01 3.4660966e-03 1.2948999e-01 1.3967804e-02 0.0000000e+00
5718 5.3348868e+01 3.4604798e-03 1.2927673e-01 1.3948153e-02 0.0000000e+00
5719 5.3257256e+01 3.4548696e-03 1.2906425e-01 1.3923096e-02 0.0000000e+00
5720 5.3169264e+01 3.4492729e-03 1.2885136e-01 1.3902358e-02 0.0000000e+00
5721 5.3078071e+01 3.4436847e-03 1.2863979e-01 1.3879733e-02 0.0000000e+00
5722 5.2989760e+01 3.4381045e-03 1.2842949e-01 1.3852511e-02 0.0000000e+00
5723 5.2899782e+01 3.4325334e-03 1.2821777e-01 1.3829692e-02 0.0000000e+00
5724 5.2809006e+01 3.4269721e-03 1.2800740e-01 1.3808662e-02 0.0000000e+00
5725 5.2722364e+01 3.4214183e-03 1.2779536e-01 1.3787851e-02 0.0000000e+00
5726 5.2631499e+01 3.4158729e-03 1.2758553e-01 1.3760610e-02 0.0000000e+00
5727 5.2544122e+01 3.4103382e-03 1.2737534e-01 1.3739110e-02 0.0000000e+00
5728 5.2454559e+01 3.4048146e-03 1.2716671e-01 1.3716072e-02 0.0000000e+00
5729 5.2366877e+01 3.3992957e-03 1.2695700e-01 1.3692812e-02 0.0000000e+00
5730 5.2278027e+01 3.3937871e-03 1.2674730e-01 1.3668833e-02 0.0000000e+00
5731 5.2189281e+01 3.3882885e-03 1.2653936e-01 1.3650777e-02 0.0000000e+00
5732 5.2100973e+01 3.3827955e-03 1.2633118e-01 1.3625199e-02 0.0000000e+00
5733 5.2013169e+01 3.3773160e-03 1.2612279e-01 1.3602059e-02 0.0000000e+00
5734 5.1924830e+01 3.3718410e-03 1.2591537e-01 1.3578795e-02 0.0000000e+00
5735 5.1837522e+01 3.3663780e-03 1.2570797e-01 1.3560452e-02 0.0000000e+00
5736 5.1748847e+01 3.3609215e-03 1.2550125e-01 1.3533312e-02 0.0000000e+00
5737 5.1662989e+01 3.3554746e-03 1.2529363e-01 1.3511809e-02 0.0000000e+00
5738 5.1575383e+01 3.3500395e-03 1.2508791e-01 1.3487807e-02 0.0000000e+00
5739 5.1486980e+01 3.3446076e-03 1.2488144e-01 1.3467830e-02 0.0000000e+00
5740 5.1400904e+01 3.3391861e-03 1.2467679e-01 1.3441928e-02 0.0000000e+00
5741 5.1313201e+01 3.3337750e-03 1.2447081e-01 1.3420795e-02 0.0000000e+00
5742 5.1227128e+01 3.3283741e-03 1.2426603e-01 1.3399862e-02 0.0000000e+00
5743 5.1138884e+01 3.3229796e-03 1.2406066e-01 1.3376464e-02 0.0000000e+00
5744 5.1053983e+01 3.3175921e-03 1.2385553e-01 1.3354759e-02 0.0000000e+00
5745 5.0968261e+01 3.3122173e-03 1.2365247e-01 1.3332815e-02 0.0000000e+00
5746 5.0880512e+01 3.3068483e-03 1.2344940e-01 1.3311610e-02 0.0000000e+00
